,Day,Month,Year,Hour,Demand (kWh),Temp (C),Humidity,Season,Holiday
7324,26,Feb,2019,0,17.47824675,10.5,86.18,0,0
7325,26,Feb,2019,1,14.20219261,10.3,85.17,0,0
7326,26,Feb,2019,2,9.643097123,9.9,83.81,0,0
7327,26,Feb,2019,3,14.50085725,9.4,82.71,0,0
7328,26,Feb,2019,4,18.87893919,9.1,80.75,0,0
7329,26,Feb,2019,5,19.21294395,9.2,76.62,0,0
7330,26,Feb,2019,6,6.914033613,10.4,66.13,0,0
7331,26,Feb,2019,7,0.117142857,11.8,69.62,0,0
7332,26,Feb,2019,8,0,12.6,64.58,0,0
7333,26,Feb,2019,9,0,13,61.03,0,0
7334,26,Feb,2019,10,0,13.6,60.88,0,0
7335,26,Feb,2019,11,0,14.3,58.98,0,0
7336,26,Feb,2019,12,0,14.6,58.29,0,0
7337,26,Feb,2019,13,0,14.6,59.99,0,0
7338,26,Feb,2019,14,0,14.1,64.41,0,0
7339,26,Feb,2019,15,0,13.8,69.83,0,0
7340,26,Feb,2019,16,2.860364241,11.9,87.01,0,0
7341,26,Feb,2019,17,28.1704074,10.9,92.44,0,0
7342,26,Feb,2019,18,57.22372118,10.6,93.49,0,0
7343,26,Feb,2019,19,55.34663679,10.4,95.69,0,0
7344,26,Feb,2019,20,42.01898309,10.1,98.36,0,0
7345,26,Feb,2019,21,33.56049415,9.8,100,0,0
7346,26,Feb,2019,22,33.38210583,9.9,99.59,0,0
7347,26,Feb,2019,23,23.76293104,10,98.76,0,0
7348,27,Feb,2019,0,18.30172478,10,97.98,0,0
7349,27,Feb,2019,1,13.26734247,9.9,97.38,0,0
7350,27,Feb,2019,2,4.913767428,9.7,97.34,0,0
7351,27,Feb,2019,3,4.246696337,9.5,97.18,0,0
7352,27,Feb,2019,4,6.430051885,9.3,96.96,0,0
7353,27,Feb,2019,5,7.979098557,9.3,95.39,0,0
7354,27,Feb,2019,6,2.832849558,9.8,91.49,0,0
7355,27,Feb,2019,7,0,10.9,85.47,0,0
7356,27,Feb,2019,8,0,12.3,76.39,0,0
7357,27,Feb,2019,9,0,13.9,66.73,0,0
7358,27,Feb,2019,10,0,15.1,61.69,0,0
7359,27,Feb,2019,11,0,15.9,59.75,0,0
7360,27,Feb,2019,12,0,16.2,61.33,0,0
7361,27,Feb,2019,13,0,16.1,64.87,0,0
7362,27,Feb,2019,14,0,15.7,69.06,0,0
7363,27,Feb,2019,15,2.198424658,15.4,71.99,0,0
7364,27,Feb,2019,16,3.003142594,13.6,81.68,0,0
7365,27,Feb,2019,17,18.32696381,12.4,90.58,0,0
7366,27,Feb,2019,18,46.27811336,11.7,95.08,0,0
7367,27,Feb,2019,19,47.37298798,11.5,95.82,0,0
7368,27,Feb,2019,20,36.87727898,11.5,95.49,0,0
7369,27,Feb,2019,21,29.12471219,11.6,94.86,0,0
7370,27,Feb,2019,22,26.06121542,11.6,94.92,0,0
7371,27,Feb,2019,23,19.43635191,11.6,94.73,0,0
7372,28,Feb,2019,0,10.24165872,11.4,95.8,0,0
7373,28,Feb,2019,1,7.843433601,11.2,96.16,0,0
7374,28,Feb,2019,2,8.839219249,11.1,95.9,0,0
7375,28,Feb,2019,3,24.14903454,11.1,95.85,0,0
7376,28,Feb,2019,4,22.15039501,11,96.59,0,0
7377,28,Feb,2019,5,11.57039332,11.1,96.31,0,0
7378,28,Feb,2019,6,15.23755263,11.4,95.06,0,0
7379,28,Feb,2019,7,13.29705281,12.3,92.26,0,0
7380,28,Feb,2019,8,9.773213206,13.3,89.59,0,0
7381,28,Feb,2019,9,9.773213206,14.3,86.61,0,0
7382,28,Feb,2019,10,6.913897417,15.3,81.53,0,0
7383,28,Feb,2019,11,6.709660574,16.2,76.69,0,0
7384,28,Feb,2019,12,6.709660574,16.4,76,0,0
7385,28,Feb,2019,13,3.354830287,15.9,78.62,0,0
7386,28,Feb,2019,14,0,15.4,80.89,0,0
7387,28,Feb,2019,15,0,15.3,80.38,0,0
7388,28,Feb,2019,16,0.706615531,14.1,86.05,0,0
7389,28,Feb,2019,17,14.18596638,12.8,94.98,0,0
7390,28,Feb,2019,18,32.31985914,11.9,98.34,0,0
7391,28,Feb,2019,19,38.44795862,11.6,99.5,0,0
7392,28,Feb,2019,20,33.82744628,11.4,99.94,0,0
7393,28,Feb,2019,21,24.85207971,11.3,99.74,0,0
7394,28,Feb,2019,22,20.54858817,11.5,97.89,0,0
7395,28,Feb,2019,23,17.85361632,11.5,97.64,0,0
7396,1,Mar,2019,0,18.08975456,11.5,97.35,2,0
7397,1,Mar,2019,1,7.949053559,11.4,97.94,2,0
7398,1,Mar,2019,2,6.823568623,11.3,98.33,2,0
7399,1,Mar,2019,3,11.18828211,11.2,98.67,2,0
7400,1,Mar,2019,4,13.46794203,11,98.96,2,0
7401,1,Mar,2019,5,7.016275524,11,97.96,2,0
7402,1,Mar,2019,6,5.422029262,11.5,94.37,2,0
7403,1,Mar,2019,7,4.707478777,12.7,89.6,2,0
7404,1,Mar,2019,8,4.867471018,13.9,84,2,0
7405,1,Mar,2019,9,4.867471018,15,77.02,2,0
7406,1,Mar,2019,10,4.867471018,16,72.57,2,0
7407,1,Mar,2019,11,2.012315376,16.5,68.98,2,0
7408,1,Mar,2019,12,1.371362069,16.6,66.44,2,0
7409,1,Mar,2019,13,1.371362069,16.8,64.84,2,0
7410,1,Mar,2019,14,1.371362069,16.4,66.21,2,0
7411,1,Mar,2019,15,3.368414701,15.8,68.39,2,0
7412,1,Mar,2019,16,5.460961474,13.7,81.34,2,0
7413,1,Mar,2019,17,16.04840941,12.5,91.43,2,0
7414,1,Mar,2019,18,44.25744751,12,95.38,2,0
7415,1,Mar,2019,19,55.69884142,11.9,95.95,2,0
7416,1,Mar,2019,20,40.74880925,11.8,96.51,2,0
7417,1,Mar,2019,21,28.0841037,11.5,97.5,2,0
7418,1,Mar,2019,22,33.41436555,11.3,97.8,2,0
7419,1,Mar,2019,23,32.9204479,11.2,97.55,2,0
7420,2,Mar,2019,0,12.85166705,11.1,97.69,2,0
7421,2,Mar,2019,1,7.508817154,10.8,98.86,2,0
7422,2,Mar,2019,2,1.705502597,10.7,98.37,2,0
7423,2,Mar,2019,3,0.114582418,10.9,97.6,2,0
7424,2,Mar,2019,4,3.437472527,11.2,97.28,2,0
7425,2,Mar,2019,5,3.437472527,11.4,96.92,2,0
7426,2,Mar,2019,6,3.437472527,11.7,95.1,2,0
7427,2,Mar,2019,7,0,12.1,94.47,2,0
7428,2,Mar,2019,8,0,12.6,94.33,2,0
7429,2,Mar,2019,9,0,13.1,94.18,2,0
7430,2,Mar,2019,10,0,13.8,93.17,2,0
7431,2,Mar,2019,11,0,14.6,91.46,2,0
7432,2,Mar,2019,12,0,15.2,89.17,2,0
7433,2,Mar,2019,13,0,15.3,87.43,2,0
7434,2,Mar,2019,14,0,15,88.89,2,0
7435,2,Mar,2019,15,0,14.8,89.53,2,0
7436,2,Mar,2019,16,1.00925,13.7,96.01,2,0
7437,2,Mar,2019,17,5.505,13.2,98.34,2,0
7438,2,Mar,2019,18,7.442655724,12.7,99.66,2,0
7439,2,Mar,2019,19,16.94501725,12.3,99.37,2,0
7440,2,Mar,2019,20,13.81054524,11.9,99.76,2,0
7441,2,Mar,2019,21,6.440115607,11.5,100,2,0
7442,2,Mar,2019,22,6.160911791,11.2,100,2,0
7443,2,Mar,2019,23,12.07251759,11.2,99.63,2,0
7444,3,Mar,2019,0,34.25731672,11.1,100,2,0
7445,3,Mar,2019,1,26.68311932,11,100,2,0
7446,3,Mar,2019,2,11.7769913,10.9,99.54,2,0
7447,3,Mar,2019,3,4.765168385,10.8,99.34,2,0
7448,3,Mar,2019,4,2.679772512,10.7,99.06,2,0
7449,3,Mar,2019,5,4.269208784,10.7,97.89,2,0
7450,3,Mar,2019,6,8.13847545,11.1,95.32,2,0
7451,3,Mar,2019,7,7.264636588,11.7,92.77,2,0
7452,3,Mar,2019,8,4.64312,12.3,88.41,2,0
7453,3,Mar,2019,9,4.64312,13.1,83.76,2,0
7454,3,Mar,2019,10,4.64312,13.9,79.46,2,0
7455,3,Mar,2019,11,4.64312,14.5,76.47,2,0
7456,3,Mar,2019,12,4.64312,14.4,77.38,2,0
7457,3,Mar,2019,13,4.64312,13.8,80.28,2,0
7458,3,Mar,2019,14,4.64312,13.2,83.01,2,0
7459,3,Mar,2019,15,4.64312,12.9,83.84,2,0
7460,3,Mar,2019,16,4.64312,11.9,89.12,2,0
7461,3,Mar,2019,17,5.11862,11.2,93.76,2,0
7462,3,Mar,2019,18,2.023206667,10.9,95.42,2,0
7463,3,Mar,2019,19,4.566224242,10.7,95.98,2,0
7464,3,Mar,2019,20,6.517454545,10.7,95.82,2,0
7465,3,Mar,2019,21,13.62687924,10.8,95.57,2,0
7466,3,Mar,2019,22,13.31486412,10.8,95.69,2,0
7467,3,Mar,2019,23,30.59198213,10.6,96.92,2,0
7468,4,Mar,2019,0,20.72947138,10.4,97.48,2,0
7469,4,Mar,2019,1,11.14349198,10.2,97.95,2,0
7470,4,Mar,2019,2,5.044612773,10,97.88,2,0
7471,4,Mar,2019,3,0,9.8,97.13,2,0
7472,4,Mar,2019,4,0,9.6,95.87,2,0
7473,4,Mar,2019,5,0,9.5,92.71,2,0
7474,4,Mar,2019,6,0,9.9,88.51,2,0
7475,4,Mar,2019,7,0,11,82.5,2,0
7476,4,Mar,2019,8,0,12.5,74.32,2,0
7477,4,Mar,2019,9,0,14.3,64.93,2,0
7478,4,Mar,2019,10,0,15.8,58.23,2,0
7479,4,Mar,2019,11,0,16.9,54.96,2,0
7480,4,Mar,2019,12,0,17.3,55.43,2,0
7481,4,Mar,2019,13,0,17.1,57.97,2,0
7482,4,Mar,2019,14,0,16.1,62.89,2,0
7483,4,Mar,2019,15,0,15.3,67.68,2,0
7484,4,Mar,2019,16,6.580914512,12.4,83.11,2,0
7485,4,Mar,2019,17,30.45019782,11.1,91.2,2,0
7486,4,Mar,2019,18,59.42169235,10.6,92.75,2,0
7487,4,Mar,2019,19,71.8132058,10.5,92.6,2,0
7488,4,Mar,2019,20,63.54245109,10.5,92.47,2,0
7489,4,Mar,2019,21,38.21127209,10.6,92.27,2,0
7490,4,Mar,2019,22,25.72390019,10.7,92.32,2,0
7491,4,Mar,2019,23,23.58579,10.8,90.68,2,0
7492,5,Mar,2019,0,12.69545966,10.7,91.55,2,0
7493,5,Mar,2019,1,15.4939494,10.7,93.17,2,0
7494,5,Mar,2019,2,10.46258599,10.5,93.67,2,0
7495,5,Mar,2019,3,10.87650399,9.9,95.88,2,0
7496,5,Mar,2019,4,16.67167617,9.3,96.55,2,0
7497,5,Mar,2019,5,15.78940312,9.3,94.64,2,0
7498,5,Mar,2019,6,12.53446003,10.9,85.49,2,0
7499,5,Mar,2019,7,0.695714286,13.5,75.72,2,0
7500,5,Mar,2019,8,0,15.8,66.16,2,0
7501,5,Mar,2019,9,0,17.1,58.18,2,0
7502,5,Mar,2019,10,0,17.2,56.99,2,0
7503,5,Mar,2019,11,0,17.1,58.82,2,0
7504,5,Mar,2019,12,0,17.4,58.19,2,0
7505,5,Mar,2019,13,0,17.6,57.06,2,0
7506,5,Mar,2019,14,0,17,59,2,0
7507,5,Mar,2019,15,0,16.5,60.16,2,0
7508,5,Mar,2019,16,0.843119018,14.2,70.5,2,0
7509,5,Mar,2019,17,13.10872612,12.4,86.86,2,0
7510,5,Mar,2019,18,48.15875152,11.5,90.85,2,0
7511,5,Mar,2019,19,53.07303806,11.1,91.38,2,0
7512,5,Mar,2019,20,35.73558041,11.2,87.95,2,0
7513,5,Mar,2019,21,24.64591485,11.5,88.14,2,0
7514,5,Mar,2019,22,24.83912897,11.5,90.28,2,0
7515,5,Mar,2019,23,15.8299884,11.6,90.17,2,0
7516,6,Mar,2019,0,15.62521894,11.7,89.76,2,0
7517,6,Mar,2019,1,13.38106635,11.6,90.61,2,0
7518,6,Mar,2019,2,4.438983636,11.6,92.3,2,0
7519,6,Mar,2019,3,6.909982238,11.6,95.36,2,0
7520,6,Mar,2019,4,14.45554897,11.6,95.89,2,0
7521,6,Mar,2019,5,23.87783554,11.6,95.72,2,0
7522,6,Mar,2019,6,20.81105791,12,94.28,2,0
7523,6,Mar,2019,7,0,12.5,93.86,2,0
7524,6,Mar,2019,8,0,13.2,92.67,2,0
7525,6,Mar,2019,9,0,14.1,90.48,2,0
7526,6,Mar,2019,10,0,14.8,87.61,2,0
7527,6,Mar,2019,11,0,15.3,84.98,2,0
7528,6,Mar,2019,12,0,15.4,82.8,2,0
7529,6,Mar,2019,13,0,15.4,82.18,2,0
7530,6,Mar,2019,14,0,15.2,82.6,2,0
7531,6,Mar,2019,15,2.7426,15,82.36,2,0
7532,6,Mar,2019,16,1.494138589,13.5,89.82,2,0
7533,6,Mar,2019,17,5.346786237,12.5,97.44,2,0
7534,6,Mar,2019,18,54.05613477,12,99.53,2,0
7535,6,Mar,2019,19,23.50013881,11.7,99.03,2,0
7536,6,Mar,2019,20,22.28437813,11.4,98.74,2,0
7537,6,Mar,2019,21,22.5728997,11.2,98.39,2,0
7538,6,Mar,2019,22,25.39534228,11,98.12,2,0
7539,6,Mar,2019,23,24.5918879,10.7,97.86,2,0
7540,7,Mar,2019,0,14.75211555,10.4,97.77,2,0
7541,7,Mar,2019,1,4.180605519,10,97.67,2,0
7542,7,Mar,2019,2,6.169489378,9.7,97.6,2,0
7543,7,Mar,2019,3,10.80539434,9.5,97.67,2,0
7544,7,Mar,2019,4,11.28376081,9.4,97.29,2,0
7545,7,Mar,2019,5,4.748731168,9.4,96.42,2,0
7546,7,Mar,2019,6,3.486206897,10,92.1,2,0
7547,7,Mar,2019,7,3.486206897,11.1,86.65,2,0
7548,7,Mar,2019,8,2.091724138,12.5,76.72,2,0
7549,7,Mar,2019,9,0,13.8,67.06,2,0
7550,7,Mar,2019,10,0.789621622,14.5,62.87,2,0
7551,7,Mar,2019,11,0.123378378,14.7,62.97,2,0
7552,7,Mar,2019,12,0,14.5,64.38,2,0
7553,7,Mar,2019,13,0,14.1,66.62,2,0
7554,7,Mar,2019,14,0,13.4,69.61,2,0
7555,7,Mar,2019,15,0,12.9,71.35,2,0
7556,7,Mar,2019,16,0.135360902,11.1,79.5,2,0
7557,7,Mar,2019,17,21.47811853,10.1,85.68,2,0
7558,7,Mar,2019,18,50.15388133,9.6,90.6,2,0
7559,7,Mar,2019,19,50.49616509,9.3,92.28,2,0
7560,7,Mar,2019,20,49.06025445,9,91.96,2,0
7561,7,Mar,2019,21,36.50433717,8.7,91.99,2,0
7562,7,Mar,2019,22,33.84118736,8.4,91.81,2,0
7563,7,Mar,2019,23,25.53046048,8,92.04,2,0
7564,8,Mar,2019,0,12.46220807,7.7,91.59,2,0
7565,8,Mar,2019,1,9.311951463,7.2,92.32,2,0
7566,8,Mar,2019,2,10.93394548,6.7,92.81,2,0
7567,8,Mar,2019,3,8.679475539,6.4,93.09,2,0
7568,8,Mar,2019,4,9.905461998,6.1,93.66,2,0
7569,8,Mar,2019,5,17.26550124,6.3,90.98,2,0
7570,8,Mar,2019,6,22.17206186,7.6,84.77,2,0
7571,8,Mar,2019,7,9.919573173,9.2,78.71,2,0
7572,8,Mar,2019,8,0.154255639,10.4,69.47,2,0
7573,8,Mar,2019,9,0,11.6,59.27,2,0
7574,8,Mar,2019,10,0,12.6,53.08,2,0
7575,8,Mar,2019,11,0,13.3,49.8,2,0
7576,8,Mar,2019,12,0,13.6,49.2,2,0
7577,8,Mar,2019,13,0,13.5,50.65,2,0
7578,8,Mar,2019,14,0,13.1,52.97,2,0
7579,8,Mar,2019,15,2.556972973,12.8,54.9,2,0
7580,8,Mar,2019,16,2.477940891,10.9,64.3,2,0
7581,8,Mar,2019,17,20.57142748,9.1,81.41,2,0
7582,8,Mar,2019,18,42.07883569,8.1,88.82,2,0
7583,8,Mar,2019,19,48.29796337,7.9,89.21,2,0
7584,8,Mar,2019,20,45.18427774,7.8,87.85,2,0
7585,8,Mar,2019,21,41.08721048,7.7,86.68,2,0
7586,8,Mar,2019,22,41.29231316,7.6,85.83,2,0
7587,8,Mar,2019,23,31.23855867,7.3,86.56,2,0
7588,9,Mar,2019,0,5.821418764,7,87.51,2,0
7589,9,Mar,2019,1,6.02115768,6.7,88.65,2,0
7590,9,Mar,2019,2,8.152494071,6.3,90.55,2,0
7591,9,Mar,2019,3,6.418363636,5.9,91.91,2,0
7592,9,Mar,2019,4,8.463179728,5.5,93.44,2,0
7593,9,Mar,2019,5,5.824283908,5.5,92.59,2,0
7594,9,Mar,2019,6,0,6.9,84.73,2,0
7595,9,Mar,2019,7,6.173970149,9.2,75.9,2,0
7596,9,Mar,2019,8,6.614968017,11,64.87,2,0
7597,9,Mar,2019,9,6.614968017,12.3,57.91,2,0
7598,9,Mar,2019,10,6.614968017,13.2,54.91,2,0
7599,9,Mar,2019,11,6.614968017,13.6,54.5,2,0
7600,9,Mar,2019,12,6.614968017,13.8,55.13,2,0
7601,9,Mar,2019,13,6.614968017,13.6,56.81,2,0
7602,9,Mar,2019,14,5.843221748,12.9,60.07,2,0
7603,9,Mar,2019,15,0,12.5,62.08,2,0
7604,9,Mar,2019,16,0,10.2,72.72,2,0
7605,9,Mar,2019,17,0,8.7,83.62,2,0
7606,9,Mar,2019,18,1.04340099,8,89.95,2,0
7607,9,Mar,2019,19,8.667028748,7.8,91.67,2,0
7608,9,Mar,2019,20,5.545283134,7.8,91.2,2,0
7609,9,Mar,2019,21,10.27588017,7.7,91.1,2,0
7610,9,Mar,2019,22,5.223406961,7.6,90.26,2,0
7611,9,Mar,2019,23,2.279102212,7.7,88.48,2,0
7612,10,Mar,2019,0,11.38626387,7.8,87.24,2,0
7613,10,Mar,2019,1,9.324648082,7.9,85.88,2,0
7614,10,Mar,2019,2,7.259013219,7.9,85.06,2,0
7615,10,Mar,2019,3,0.26835503,7.9,84.41,2,0
7616,10,Mar,2019,4,2.311052428,7.9,84.27,2,0
7617,10,Mar,2019,5,4.710239928,8,83.84,2,0
7618,10,Mar,2019,6,4.882396733,8.2,83.46,2,0
7619,10,Mar,2019,7,1.243955882,8.8,81.21,2,0
7620,10,Mar,2019,8,0,9.7,75.72,2,0
7621,10,Mar,2019,9,0,10.8,68.07,2,0
7622,10,Mar,2019,10,0,11.5,62.62,2,0
7623,10,Mar,2019,11,0,11.9,59.66,2,0
7624,10,Mar,2019,12,0,12,59.32,2,0
7625,10,Mar,2019,13,0,11.9,60.53,2,0
7626,10,Mar,2019,14,0,11.6,62.87,2,0
7627,10,Mar,2019,15,0,11.5,64.75,2,0
7628,10,Mar,2019,16,0,10.3,72.56,2,0
7629,10,Mar,2019,17,2.129,8.9,86.43,2,0
7630,10,Mar,2019,18,2.129,8.2,91.55,2,0
7631,10,Mar,2019,19,0,8.4,90.9,2,0
7632,10,Mar,2019,20,8.613148952,8.7,88.91,2,0
7633,10,Mar,2019,21,10.64103987,8.7,88.51,2,0
7634,10,Mar,2019,22,14.61408427,8.5,89.17,2,0
7635,10,Mar,2019,23,17.19780174,8.1,90.08,2,0
7636,11,Mar,2019,0,10.01162266,7.6,91.78,2,0
7637,11,Mar,2019,1,7.580104484,7.2,92.2,2,0
7638,11,Mar,2019,2,7.593868495,6.9,91.25,2,0
7639,11,Mar,2019,3,15.02028563,6.7,90.06,2,0
7640,11,Mar,2019,4,20.05439027,6.6,88.8,2,0
7641,11,Mar,2019,5,12.50754331,6.9,84.97,2,0
7642,11,Mar,2019,6,10.28390151,8.5,77.07,2,0
7643,11,Mar,2019,7,6.443065693,10.7,69.27,2,0
7644,11,Mar,2019,8,6.443065693,12.8,60.88,2,0
7645,11,Mar,2019,9,6.443065693,14.3,54.46,2,0
7646,11,Mar,2019,10,2.362457421,15.1,52.41,2,0
7647,11,Mar,2019,11,0,15.4,50.75,2,0
7648,11,Mar,2019,12,0,15.4,50.31,2,0
7649,11,Mar,2019,13,0,15.3,50.41,2,0
7650,11,Mar,2019,14,2.032540541,14.9,52.19,2,0
7651,11,Mar,2019,15,2.145459459,14.7,54.45,2,0
7652,11,Mar,2019,16,14.30774368,13.1,67.26,2,0
7653,11,Mar,2019,17,45.72709362,11.9,73.4,2,0
7654,11,Mar,2019,18,54.28331774,11.2,76.55,2,0
7655,11,Mar,2019,19,46.21911335,10.8,78.88,2,0
7656,11,Mar,2019,20,34.13784964,10.4,81.15,2,0
7657,11,Mar,2019,21,32.0534499,10,83.28,2,0
7658,11,Mar,2019,22,21.53786398,9.6,85.22,2,0
7659,11,Mar,2019,23,14.70119722,9.3,86.52,2,0
7660,12,Mar,2019,0,12.25904905,9.2,86.59,2,0
7661,12,Mar,2019,1,8.842395043,9.1,87.58,2,0
7662,12,Mar,2019,2,14.2088181,9,88.23,2,0
7663,12,Mar,2019,3,24.14789526,9,87.66,2,0
7664,12,Mar,2019,4,17.52126636,8.7,88.51,2,0
7665,12,Mar,2019,5,8.017973765,8.7,86.38,2,0
7666,12,Mar,2019,6,9.740688199,9.8,80.64,2,0
7667,12,Mar,2019,7,7.107695246,11.7,74.92,2,0
7668,12,Mar,2019,8,6.121759438,13.7,66.64,2,0
7669,12,Mar,2019,9,2.625560538,15.6,58.04,2,0
7670,12,Mar,2019,10,0,17.2,51.69,2,0
7671,12,Mar,2019,11,0,18.3,47.87,2,0
7672,12,Mar,2019,12,0,18.9,45.37,2,0
7673,12,Mar,2019,13,0,19,44.68,2,0
7674,12,Mar,2019,14,2.714625212,18.5,45.86,2,0
7675,12,Mar,2019,15,5.078784734,18.1,47.86,2,0
7676,12,Mar,2019,16,16.68646938,15.1,63.18,2,0
7677,12,Mar,2019,17,57.23036342,12.7,81.37,2,0
7678,12,Mar,2019,18,76.56979178,11.3,87.23,2,0
7679,12,Mar,2019,19,55.37069539,10.7,90.34,2,0
7680,12,Mar,2019,20,58.1666804,10.1,93.67,2,0
7681,12,Mar,2019,21,42.98948592,9.4,96.96,2,0
7682,12,Mar,2019,22,32.17765744,8.7,97.71,2,0
7683,12,Mar,2019,23,17.89834533,8.2,94.64,2,0
7684,13,Mar,2019,0,8.11931666,7.7,92.91,2,0
7685,13,Mar,2019,1,9.915358534,7.4,90.97,2,0
7686,13,Mar,2019,2,2.513076923,6.9,89.59,2,0
7687,13,Mar,2019,3,5.382727273,6.2,88.9,2,0
7688,13,Mar,2019,4,6.459272727,5.6,87.66,2,0
7689,13,Mar,2019,5,0,5.7,83.23,2,0
7690,13,Mar,2019,6,5.15240201,7.3,76.36,2,0
7691,13,Mar,2019,7,6.440502513,9.4,68.95,2,0
7692,13,Mar,2019,8,6.440502513,11.5,58.28,2,0
7693,13,Mar,2019,9,3.327592965,13.6,49.03,2,0
7694,13,Mar,2019,10,0,15.3,44.56,2,0
7695,13,Mar,2019,11,0,16.5,42.03,2,0
7696,13,Mar,2019,12,0,17.2,39.91,2,0
7697,13,Mar,2019,13,0,17.4,39.12,2,0
7698,13,Mar,2019,14,0,17.1,39.54,2,0
7699,13,Mar,2019,15,1.267188299,16.8,40.17,2,0
7700,13,Mar,2019,16,12.86921542,14.2,51.91,2,0
7701,13,Mar,2019,17,63.70840765,11.9,72.06,2,0
7702,13,Mar,2019,18,79.46649105,10.5,73.18,2,0
7703,13,Mar,2019,19,49.48490516,9.7,75.53,2,0
7704,13,Mar,2019,20,22.30656633,9,77.89,2,0
7705,13,Mar,2019,21,22.82546912,8.5,78.53,2,0
7706,13,Mar,2019,22,15.31222533,8.1,76.69,2,0
7707,13,Mar,2019,23,7.169779527,7.6,71.93,2,0
7708,14,Mar,2019,0,23.7935883,6.9,66.92,2,0
7709,14,Mar,2019,1,6.528470072,6.3,62.97,2,0
7710,14,Mar,2019,2,11.13922168,6,60.64,2,0
7711,14,Mar,2019,3,16.0526913,5.8,59.35,2,0
7712,14,Mar,2019,4,9.027825113,5.6,59.44,2,0
7713,14,Mar,2019,5,5.765799568,5.9,57.9,2,0
7714,14,Mar,2019,6,5.066518026,7.7,52.71,2,0
7715,14,Mar,2019,7,4.42983871,10.3,46.13,2,0
7716,14,Mar,2019,8,1.771935484,12.5,38.57,2,0
7717,14,Mar,2019,9,0,14.2,32.23,2,0
7718,14,Mar,2019,10,0,15.5,30.16,2,0
7719,14,Mar,2019,11,0,16.5,29.2,2,0
7720,14,Mar,2019,12,0,17.2,27.75,2,0
7721,14,Mar,2019,13,0,17.6,25.72,2,0
7722,14,Mar,2019,14,1.537393682,17.5,24.95,2,0
7723,14,Mar,2019,15,6.972603008,17.4,26.31,2,0
7724,14,Mar,2019,16,24.04699423,14.2,42.84,2,0
7725,14,Mar,2019,17,63.47722967,11.4,66.52,2,0
7726,14,Mar,2019,18,77.73514918,9.9,67.9,2,0
7727,14,Mar,2019,19,55.13800955,9.2,69.24,2,0
7728,14,Mar,2019,20,36.56412539,8.4,70.36,2,0
7729,14,Mar,2019,21,29.72315881,7.8,69.87,2,0
7730,14,Mar,2019,22,28.81353434,7.2,69.03,2,0
7731,14,Mar,2019,23,21.98291389,6.7,67.94,2,0
7732,15,Mar,2019,0,8.958552438,6.3,66.58,2,0
7733,15,Mar,2019,1,7.603773149,6.1,66.03,2,0
7734,15,Mar,2019,2,10.74177144,6,66.04,2,0
7735,15,Mar,2019,3,11.75497666,5.9,66.18,2,0
7736,15,Mar,2019,4,16.76321452,5.9,65.98,2,0
7737,15,Mar,2019,5,9.782199276,6.7,62.34,2,0
7738,15,Mar,2019,6,0,9.4,55.92,2,0
7739,15,Mar,2019,7,0,12.7,47.81,2,0
7740,15,Mar,2019,8,0,14.9,41.99,2,0
7741,15,Mar,2019,9,0,16.5,37.55,2,0
7742,15,Mar,2019,10,0,17.8,33.55,2,0
7743,15,Mar,2019,11,0,18.9,30.4,2,0
7744,15,Mar,2019,12,0,19.6,27.37,2,0
7745,15,Mar,2019,13,0,19.7,27.18,2,0
7746,15,Mar,2019,14,0,19.3,29.07,2,0
7747,15,Mar,2019,15,0.482770401,19,31.37,2,0
7748,15,Mar,2019,16,13.45920397,15.7,46.91,2,0
7749,15,Mar,2019,17,40.18278429,12.8,65.31,2,0
7750,15,Mar,2019,18,56.27105461,11.1,68.43,2,0
7751,15,Mar,2019,19,50.20132074,10.3,69,2,0
7752,15,Mar,2019,20,28.95186239,9.5,69.29,2,0
7753,15,Mar,2019,21,16.81726848,8.9,69.04,2,0
7754,15,Mar,2019,22,12.65616848,8.4,68.35,2,0
7755,15,Mar,2019,23,13.62560754,8,67.4,2,0
7756,16,Mar,2019,0,6.244228844,7.8,65.82,2,0
7757,16,Mar,2019,1,3.770469751,7.7,64.58,2,0
7758,16,Mar,2019,2,9.156629899,7.7,63.69,2,0
7759,16,Mar,2019,3,15.03858084,7.8,62.34,2,0
7760,16,Mar,2019,4,20.36664013,7.9,61.01,2,0
7761,16,Mar,2019,5,15.86788882,8.7,57.13,2,0
7762,16,Mar,2019,6,10.90958898,11.2,50.54,2,0
7763,16,Mar,2019,7,10.79596041,14.3,44.66,2,0
7764,16,Mar,2019,8,7.500731834,16.7,42.07,2,0
7765,16,Mar,2019,9,7.500731834,18.8,37.47,2,0
7766,16,Mar,2019,10,3.264924302,20.4,33.82,2,0
7767,16,Mar,2019,11,0.812614679,21.5,31.67,2,0
7768,16,Mar,2019,12,0.812614679,22.3,29.76,2,0
7769,16,Mar,2019,13,0.812614679,22.7,28.51,2,0
7770,16,Mar,2019,14,0.365676606,22.3,29.57,2,0
7771,16,Mar,2019,15,6.236703979,21.8,32.46,2,0
7772,16,Mar,2019,16,20.47883903,18.4,48.92,2,0
7773,16,Mar,2019,17,13.80212213,15.6,68.33,2,0
7774,16,Mar,2019,18,20.3962677,14.1,67.22,2,0
7775,16,Mar,2019,19,23.02980697,13.5,66.94,2,0
7776,16,Mar,2019,20,10.93908494,13.1,64.83,2,0
